Port Name,Date,Month,Vehicle Type,Number of People,Port ID
Laredo,2018-11-01,November,Rail Containers Empty,16168,13
Laredo,2018-11-01,November,Personal Vehicles,430834,13
Laredo,2018-11-01,November,Bus Passengers,69371,13
Laredo,2018-11-01,November,Buses,2989,13
Laredo,2018-11-01,November,Pedestrians,321556,13
Laredo,2018-10-01,October,Buses,2875,13
Laredo,2018-10-01,October,Pedestrians,341928,13
Laredo,2018-10-01,October,Truck Containers Empty,57078,13
Laredo,2018-10-01,October,Bus Passengers,64573,13
Laredo,2018-10-01,October,Personal Vehicle Passengers,835591,13
Laredo,2018-10-01,October,Rail Containers Empty,18448,13
Laredo,2018-10-01,October,Trucks,209587,13
Laredo,2018-10-01,October,Personal Vehicles,440525,13
Laredo,2018-10-01,October,Rail Containers Full,24145,13
Laredo,2018-10-01,October,Truck Containers Full,152783,13
Laredo,2018-09-01,September,Bus Passengers,86253,13
Laredo,2018-09-01,September,Trucks,186206,13
Laredo,2018-09-01,September,Truck Containers Full,136834,13
Laredo,2018-09-01,September,Rail Containers Empty,17643,13
Laredo,2018-09-01,September,Personal Vehicles,417805,13
Laredo,2018-09-01,September,Rail Containers Full,22962,13
Laredo,2018-09-01,September,Pedestrians,315173,13
Laredo,2018-09-01,September,Buses,2882,13
Laredo,2018-09-01,September,Personal Vehicle Passengers,815835,13
Laredo,2018-09-01,September,Truck Containers Empty,49681,13
Laredo,2018-08-01,August,Rail Containers Empty,12810,13
Laredo,2018-08-01,August,Truck Containers Full,151754,13
Laredo,2018-08-01,August,Trucks,207528,13
Laredo,2018-08-01,August,Truck Containers Empty,56141,13
Laredo,2018-08-01,August,Personal Vehicles,450922,13
Laredo,2018-08-01,August,Bus Passengers,119893,13
Laredo,2018-08-01,August,Pedestrians,331123,13
Laredo,2018-08-01,August,Personal Vehicle Passengers,918156,13
Laredo,2018-08-01,August,Buses,3657,13
Laredo,2018-08-01,August,Rail Containers Full,20903,13
Laredo,2018-07-01,July,Bus Passengers,137071,13
Laredo,2018-07-01,July,Rail Containers Empty,14909,13
Laredo,2018-07-01,July,Personal Vehicle Passengers,966923,13
Laredo,2018-07-01,July,Rail Containers Full,20671,13
Laredo,2018-07-01,July,Truck Containers Full,140866,13
Laredo,2018-07-01,July,Buses,4086,13
Laredo,2018-07-01,July,Pedestrians,357778,13
Laredo,2018-07-01,July,Personal Vehicles,445013,13
Laredo,2018-07-01,July,Trucks,193504,13
Laredo,2018-07-01,July,Truck Containers Empty,53060,13
Laredo,2018-06-01,June,Personal Vehicles,433495,13
Laredo,2018-06-01,June,Bus Passengers,13911,13
Laredo,2018-06-01,June,Truck Containers Empty,53305,13
Laredo,2018-06-01,June,Trucks,193582,13
Laredo,2018-06-01,June,Rail Containers Full,22689,13
Laredo,2018-06-01,June,Truck Containers Full,140722,13
Laredo,2018-06-01,June,Personal Vehicle Passengers,857776,13
Laredo,2018-06-01,June,Pedestrians,300080,13
Laredo,2018-06-01,June,Rail Containers Empty,15625,13
Laredo,2018-06-01,June,Buses,3512,13
Laredo,2018-05-01,May,Buses,3105,13
Laredo,2018-05-01,May,Truck Containers Full,147117,13
Laredo,2018-05-01,May,Personal Vehicles,453003,13
Laredo,2018-05-01,May,Rail Containers Full,22337,13
Laredo,2018-05-01,May,Bus Passengers,26622,13
Laredo,2018-05-01,May,Rail Containers Empty,15539,13
Laredo,2018-05-01,May,Personal Vehicle Passengers,878074,13
Laredo,2018-05-01,May,Trucks,200723,13
Laredo,2018-05-01,May,Pedestrians,316497,13
Laredo,2018-05-01,May,Truck Containers Empty,53960,13
Laredo,2018-04-01,April,Personal Vehicles,404095,13
Laredo,2018-04-01,April,Pedestrians,264557,13
Laredo,2018-04-01,April,Rail Containers Full,20364,13
Laredo,2018-04-01,April,Trucks,198066,13
Laredo,2018-04-01,April,Personal Vehicle Passengers,825071,13
Laredo,2018-04-01,April,Truck Containers Empty,52053,13
Laredo,2018-04-01,April,Bus Passengers,39695,13
Laredo,2018-04-01,April,Buses,3411,13
Laredo,2018-04-01,April,Truck Containers Full,146336,13
Laredo,2018-04-01,April,Rail Containers Empty,14997,13
Laredo,2018-03-01,March,Trucks,194180,13
Laredo,2018-03-01,March,Pedestrians,326270,13
Laredo,2018-03-01,March,Personal Vehicle Passengers,925915,13
Laredo,2018-03-01,March,Truck Containers Empty,52347,13
Laredo,2018-03-01,March,Buses,3115,13
Laredo,2018-03-01,March,Rail Containers Empty,15612,13
Laredo,2018-03-01,March,Bus Passengers,67119,13
Laredo,2018-03-01,March,Personal Vehicles,429850,13
Laredo,2018-03-01,March,Truck Containers Full,142211,13
Laredo,2018-03-01,March,Rail Containers Full,23177,13
Laredo,2018-02-01,February,Pedestrians,265159,13
Laredo,2018-02-01,February,Rail Containers Full,20503,13
Laredo,2018-02-01,February,Personal Vehicles,369301,13
Laredo,2018-02-01,February,Buses,2625,13
Laredo,2018-02-01,February,Personal Vehicle Passengers,750983,13
Laredo,2018-02-01,February,Rail Containers Empty,14354,13
Laredo,2018-02-01,February,Bus Passengers,46632,13
Laredo,2018-02-01,February,Truck Containers Empty,47807,13
Laredo,2018-02-01,February,Trucks,178058,13
Laredo,2018-02-01,February,Truck Containers Full,130669,13
Laredo,2018-01-01,January,Rail Containers Empty,15578,13
Laredo,2018-01-01,January,Buses,3127,13
Laredo,2018-01-01,January,Personal Vehicles,420334,13
Laredo,2018-01-01,January,Pedestrians,238479,13
Laredo,2018-01-01,January,Truck Containers Full,131263,13
Laredo,2018-01-01,January,Bus Passengers,67607,13
Laredo,2018-01-01,January,Trucks,184060,13
Laredo,2018-01-01,January,Personal Vehicle Passengers,932755,13
Laredo,2018-01-01,January,Truck Containers Empty,53201,13
Laredo,2018-01-01,January,Rail Containers Full,18645,13
Lukeville,2020-02-01,February,Pedestrians,3513,14
Lukeville,2020-02-01,February,Personal Vehicle Passengers,53761,14
Lukeville,2020-02-01,February,Personal Vehicles,25359,14
Lukeville,2020-01-01,January,Pedestrians,4771,14
Lukeville,2020-01-01,January,Personal Vehicle Passengers,59423,14
Lukeville,2020-01-01,January,Personal Vehicles,26901,14
Lukeville,2019-12-01,December,Pedestrians,6630,14
Lukeville,2019-12-01,December,Personal Vehicle Passengers,65538,14
Lukeville,2019-12-01,December,Personal Vehicles,27628,14
Lukeville,2019-11-01,November,Pedestrians,4629,14
Lukeville,2019-11-01,November,Personal Vehicle Passengers,69499,14
Lukeville,2019-11-01,November,Personal Vehicles,29769,14
Lukeville,2019-10-01,October,Pedestrians,3602,14
Lukeville,2019-10-01,October,Personal Vehicle Passengers,108593,14
Lukeville,2019-10-01,October,Personal Vehicles,41605,14
Lukeville,2019-09-01,September,Pedestrians,4015,14
Lukeville,2019-09-01,September,Personal Vehicle Passengers,89796,14
Lukeville,2019-09-01,September,Personal Vehicles,34457,14
Lukeville,2019-08-01,August,Pedestrians,4701,14
Lukeville,2019-08-01,August,Personal Vehicle Passengers,76388,14
Lukeville,2019-08-01,August,Personal Vehicles,29104,14
Lukeville,2019-07-01,July,Pedestrians,5531,14
Lukeville,2019-07-01,July,Personal Vehicle Passengers,130469,14
Lukeville,2019-07-01,July,Personal Vehicles,45431,14
Lukeville,2019-06-01,June,Pedestrians,3599,14
Lukeville,2019-06-01,June,Personal Vehicle Passengers,133395,14
Lukeville,2019-06-01,June,Personal Vehicles,47271,14
Lukeville,2019-05-01,May,Personal Vehicles,41260,14
Lukeville,2019-05-01,May,Personal Vehicle Passengers,106903,14
Lukeville,2019-05-01,May,Pedestrians,3982,14
Lukeville,2019-04-01,April,Personal Vehicles,37896,14
Lukeville,2019-04-01,April,Personal Vehicle Passengers,96740,14
Lukeville,2019-04-01,April,Pedestrians,5019,14
Lukeville,2019-03-01,March,Pedestrians,3823,14
Lukeville,2019-03-01,March,Personal Vehicles,46128,14
Lukeville,2019-03-01,March,Personal Vehicle Passengers,123243,14
Lukeville,2019-02-01,February,Personal Vehicles,23972,14
Lukeville,2019-02-01,February,Pedestrians,3012,14
Lukeville,2019-02-01,February,Personal Vehicle Passengers,54461,14
Lukeville,2019-01-01,January,Personal Vehicle Passengers,61580,14
Lukeville,2019-01-01,January,Pedestrians,3409,14
Lukeville,2019-01-01,January,Personal Vehicles,26113,14
Lukeville,2018-12-01,December,Personal Vehicle Passengers,56937,14
Lukeville,2018-12-01,December,Personal Vehicles,24050,14
Lukeville,2018-12-01,December,Pedestrians,5588,14
Lukeville,2018-11-01,November,Personal Vehicles,33077,14
Lukeville,2018-11-01,November,Pedestrians,4209,14
Lukeville,2018-11-01,November,Personal Vehicle Passengers,76004,14
Lukeville,2018-10-01,October,Pedestrians,3314,14
Lukeville,2018-10-01,October,Personal Vehicle Passengers,92082,14
Lukeville,2018-10-01,October,Personal Vehicles,36287,14
Lukeville,2018-09-01,September,Pedestrians,3560,14
Lukeville,2018-09-01,September,Personal Vehicle Passengers,84346,14
Lukeville,2018-09-01,September,Personal Vehicles,32853,14
Lukeville,2018-08-01,August,Pedestrians,4185,14
Lukeville,2018-08-01,August,Personal Vehicles,27596,14
Lukeville,2018-08-01,August,Personal Vehicle Passengers,71946,14
Lukeville,2018-07-01,July,Personal Vehicles,41574,14
Lukeville,2018-07-01,July,Personal Vehicle Passengers,125419,14
Lukeville,2018-07-01,July,Pedestrians,5415,14
Lukeville,2018-06-01,June,Personal Vehicle Passengers,118931,14
Lukeville,2018-06-01,June,Personal Vehicles,42486,14
Lukeville,2018-06-01,June,Pedestrians,3150,14
Lukeville,2018-05-01,May,Personal Vehicle Passengers,100740,14
Lukeville,2018-05-01,May,Pedestrians,3086,14
Lukeville,2018-05-01,May,Personal Vehicles,38594,14
Lukeville,2018-04-01,April,Pedestrians,3331,14
Lukeville,2018-04-01,April,Personal Vehicle Passengers,100775,14
Lukeville,2018-04-01,April,Personal Vehicles,39494,14
Lukeville,2018-03-01,March,Pedestrians,4243,14
Lukeville,2018-03-01,March,Personal Vehicle Passengers,112729,14
Lukeville,2018-03-01,March,Personal Vehicles,43260,14
Lukeville,2018-02-01,February,Personal Vehicles,25680,14
Lukeville,2018-02-01,February,Personal Vehicle Passengers,58535,14
Lukeville,2018-02-01,February,Pedestrians,3058,14
Lukeville,2018-01-01,January,Personal Vehicles,26277,14
Lukeville,2018-01-01,January,Personal Vehicle Passengers,62667,14
Lukeville,2018-01-01,January,Pedestrians,3360,14
Naco,2020-02-01,February,Pedestrians,7584,15
Naco,2020-02-01,February,Personal Vehicle Passengers,39413,15
Naco,2020-02-01,February,Personal Vehicles,22566,15
Naco,2020-01-01,January,Pedestrians,6797,15
Naco,2020-01-01,January,Personal Vehicle Passengers,43941,15
Naco,2020-01-01,January,Personal Vehicles,24905,15
Naco,2019-12-01,December,Pedestrians,1755,15
Naco,2019-12-01,December,Personal Vehicle Passengers,53144,15
Naco,2019-12-01,December,Personal Vehicles,30847,15
Naco,2019-11-01,November,Pedestrians,1131,15
Naco,2019-11-01,November,Personal Vehicle Passengers,48126,15
Naco,2019-11-01,November,Personal Vehicles,28874,15
Naco,2019-10-01,October,Pedestrians,1684,15
Naco,2019-10-01,October,Personal Vehicle Passengers,48613,15
Naco,2019-10-01,October,Personal Vehicles,30387,15
Naco,2019-09-01,September,Pedestrians,11878,15
Naco,2019-09-01,September,Personal Vehicle Passengers,48399,15
Naco,2019-09-01,September,Personal Vehicles,29177,15
Naco,2019-08-01,August,Pedestrians,12456,15
Naco,2019-08-01,August,Personal Vehicle Passengers,51666,15
Naco,2019-08-01,August,Personal Vehicles,30244,15
Naco,2019-07-01,July,Pedestrians,13462,15
Naco,2019-07-01,July,Personal Vehicle Passengers,52225,15
Naco,2019-07-01,July,Personal Vehicles,29535,15
Naco,2019-06-01,June,Pedestrians,13280,15
Naco,2019-06-01,June,Personal Vehicle Passengers,47123,15
Naco,2019-06-01,June,Personal Vehicles,27247,15
Naco,2019-05-01,May,Personal Vehicles,30367,15
Naco,2019-05-01,May,Personal Vehicle Passengers,51637,15
Naco,2019-05-01,May,Pedestrians,5760,15
Naco,2019-04-01,April,Personal Vehicles,28515,15
Naco,2019-04-01,April,Personal Vehicle Passengers,50101,15
Naco,2019-04-01,April,Pedestrians,13688,15
Naco,2019-03-01,March,Personal Vehicles,28301,15
Naco,2019-03-01,March,Personal Vehicle Passengers,48991,15
Naco,2019-03-01,March,Pedestrians,9215,15
Naco,2019-02-01,February,Pedestrians,5624,15
Naco,2019-02-01,February,Personal Vehicles,23797,15
Naco,2019-02-01,February,Personal Vehicle Passengers,40858,15
Naco,2019-01-01,January,Personal Vehicle Passengers,44981,15
Naco,2019-01-01,January,Pedestrians,5624,15
Naco,2019-01-01,January,Personal Vehicles,26258,15
Naco,2018-12-01,December,Pedestrians,14003,15
Naco,2018-12-01,December,Personal Vehicles,30127,15
Naco,2018-12-01,December,Personal Vehicle Passengers,54902,15
Naco,2018-11-01,November,Pedestrians,13013,15
Naco,2018-11-01,November,Personal Vehicle Passengers,49489,15
Naco,2018-11-01,November,Personal Vehicles,27973,15
Naco,2018-10-01,October,Pedestrians,15021,15
Naco,2018-10-01,October,Personal Vehicle Passengers,45185,15
Naco,2018-10-01,October,Personal Vehicles,25687,15
Naco,2018-09-01,September,Personal Vehicles,25198,15
Naco,2018-09-01,September,Personal Vehicle Passengers,46293,15
Naco,2018-09-01,September,Pedestrians,6099,15
Naco,2018-08-01,August,Personal Vehicle Passengers,49125,15
Naco,2018-08-01,August,Pedestrians,14163,15
Naco,2018-08-01,August,Personal Vehicles,26278,15
Naco,2018-07-01,July,Personal Vehicle Passengers,50247,15
Naco,2018-07-01,July,Pedestrians,13463,15
Naco,2018-07-01,July,Personal Vehicles,25978,15
Naco,2018-06-01,June,Personal Vehicle Passengers,45688,15
Naco,2018-06-01,June,Personal Vehicles,24469,15
Naco,2018-06-01,June,Pedestrians,12812,15
Naco,2018-05-01,May,Personal Vehicle Passengers,48305,15
Naco,2018-05-01,May,Personal Vehicles,26740,15
Naco,2018-05-01,May,Pedestrians,13009,15
Naco,2018-04-01,April,Personal Vehicles,25444,15
Naco,2018-04-01,April,Pedestrians,12932,15
Naco,2018-04-01,April,Personal Vehicle Passengers,45415,15
Naco,2018-03-01,March,Personal Vehicle Passengers,48437,15
Naco,2018-03-01,March,Pedestrians,12728,15
Naco,2018-03-01,March,Personal Vehicles,26136,15
Naco,2018-02-01,February,Personal Vehicles,22156,15
Naco,2018-02-01,February,Personal Vehicle Passengers,39544,15
Naco,2018-02-01,February,Pedestrians,12335,15
Naco,2018-01-01,January,Personal Vehicles,23920,15
Naco,2018-01-01,January,Personal Vehicle Passengers,43277,15
Naco,2018-01-01,January,Pedestrians,12584,15
Nogales,2020-02-01,February,Bus Passengers,14183,16
Nogales,2020-02-01,February,Pedestrians,249148,16
Nogales,2020-02-01,February,Personal Vehicle Passengers,540410,16
Nogales,2020-02-01,February,Personal Vehicles,286440,16
Nogales,2020-02-01,February,Rail Containers Empty,3111,16
Nogales,2020-02-01,February,Rail Containers Full,3311,16
Nogales,2020-02-01,February,Truck Containers Empty,7466,16
Nogales,2020-02-01,February,Truck Containers Full,25537,16
Nogales,2020-02-01,February,Trucks,32944,16
Nogales,2020-01-01,January,Bus Passengers,18434,16
Nogales,2020-01-01,January,Pedestrians,285482,16
Nogales,2020-01-01,January,Personal Vehicle Passengers,608469,16
Nogales,2020-01-01,January,Personal Vehicles,299906,16
Nogales,2020-01-01,January,Rail Containers Empty,3210,16
Nogales,2020-01-01,January,Rail Containers Full,3014,16
Nogales,2020-01-01,January,Truck Containers Empty,8147,16
Nogales,2020-01-01,January,Truck Containers Full,26622,16
Nogales,2020-01-01,January,Trucks,34948,16
Nogales,2019-12-01,December,Bus Passengers,17302,16
Nogales,2019-12-01,December,Pedestrians,362798,16
Nogales,2019-12-01,December,Personal Vehicle Passengers,588699,16
Nogales,2019-12-01,December,Personal Vehicles,275325,16
Nogales,2019-12-01,December,Rail Containers Empty,3108,16
Nogales,2019-12-01,December,Rail Containers Full,2812,16
Nogales,2019-12-01,December,Truck Containers Empty,5325,16
Nogales,2019-12-01,December,Truck Containers Full,23948,16
Nogales,2019-12-01,December,Trucks,28477,16
Nogales,2019-11-01,November,Bus Passengers,15479,16
Nogales,2019-11-01,November,Pedestrians,289395,16
Nogales,2019-11-01,November,Personal Vehicle Passengers,598491,16
Nogales,2019-11-01,November,Personal Vehicles,291772,16
Nogales,2019-11-01,November,Rail Containers Empty,2680,16
Nogales,2019-11-01,November,Rail Containers Full,1491,16
Nogales,2019-11-01,November,Truck Containers Empty,5390,16
Nogales,2019-11-01,November,Truck Containers Full,21962,16
Nogales,2019-11-01,November,Trucks,26520,16
Nogales,2019-10-01,October,Bus Passengers,14530,16
Nogales,2019-10-01,October,Pedestrians,276491,16
Nogales,2019-10-01,October,Personal Vehicle Passengers,572027,16
Nogales,2019-10-01,October,Personal Vehicles,293074,16
Nogales,2019-10-01,October,Rail Containers Empty,2891,16
Nogales,2019-10-01,October,Rail Containers Full,1552,16
Nogales,2019-10-01,October,Truck Containers Empty,6042,16
Nogales,2019-10-01,October,Truck Containers Full,20062,16
Nogales,2019-10-01,October,Trucks,25015,16
Nogales,2019-09-01,September,Bus Passengers,14144,16
Nogales,2019-09-01,September,Pedestrians,361703,16
Nogales,2019-09-01,September,Personal Vehicle Passengers,564767,16
Nogales,2019-09-01,September,Personal Vehicles,285792,16
Nogales,2019-09-01,September,Rail Containers Empty,2639,16
Nogales,2019-09-01,September,Rail Containers Full,2825,16
Nogales,2019-09-01,September,Truck Containers Empty,5208,16
Nogales,2019-09-01,September,Truck Containers Full,12715,16
Nogales,2019-09-01,September,Trucks,17151,16
Nogales,2019-08-01,August,Bus Passengers,21027,16
Nogales,2019-08-01,August,Pedestrians,281929,16
Nogales,2019-08-01,August,Personal Vehicle Passengers,608625,16
Nogales,2019-08-01,August,Personal Vehicles,301290,16
Nogales,2019-08-01,August,Rail Containers Empty,3274,16
Nogales,2019-08-01,August,Rail Containers Full,2952,16
Nogales,2019-08-01,August,Truck Containers Empty,5105,16
Nogales,2019-08-01,August,Truck Containers Full,12984,16
Nogales,2019-08-01,August,Trucks,17262,16
Nogales,2019-07-01,July,Bus Passengers,24687,16
Nogales,2019-07-01,July,Pedestrians,298868,16
Nogales,2019-07-01,July,Personal Vehicle Passengers,609642,16
Nogales,2019-07-01,July,Personal Vehicles,285937,16
Nogales,2019-07-01,July,Rail Containers Empty,2918,16
Nogales,2019-07-01,July,Rail Containers Full,2237,16
Nogales,2019-07-01,July,Truck Containers Empty,5197,16
Nogales,2019-07-01,July,Truck Containers Full,14740,16
Nogales,2019-07-01,July,Trucks,19291,16
Nogales,2019-06-01,June,Bus Passengers,15185,16
Nogales,2019-06-01,June,Pedestrians,226216,16
Nogales,2019-06-01,June,Personal Vehicle Passengers,510549,16
Nogales,2019-06-01,June,Personal Vehicles,258598,16
Nogales,2019-06-01,June,Rail Containers Empty,3286,16
Nogales,2019-06-01,June,Rail Containers Full,3196,16
Nogales,2019-06-01,June,Truck Containers Empty,5527,16
Nogales,2019-06-01,June,Truck Containers Full,29480,16
Nogales,2019-06-01,June,Trucks,34171,16
Nogales,2019-05-01,May,Trucks,42557,16
Nogales,2019-05-01,May,Truck Containers Full,37496,16
Nogales,2019-05-01,May,Truck Containers Empty,6053,16
Nogales,2019-05-01,May,Rail Containers Full,2695,16
Nogales,2019-05-01,May,Rail Containers Empty,3050,16
Nogales,2019-05-01,May,Personal Vehicles,275299,16
Nogales,2019-05-01,May,Personal Vehicle Passengers,526171,16
Nogales,2019-05-01,May,Pedestrians,277025,16
Nogales,2019-05-01,May,Bus Passengers,17734,16
Nogales,2019-04-01,April,Trucks,38435,16
Nogales,2019-04-01,April,Truck Containers Full,33603,16
Nogales,2019-04-01,April,Truck Containers Empty,5873,16
Nogales,2019-04-01,April,Rail Containers Full,3165,16
Nogales,2019-04-01,April,Rail Containers Empty,3759,16
Nogales,2019-04-01,April,Personal Vehicles,274515,16
Nogales,2019-04-01,April,Personal Vehicle Passengers,548718,16
Nogales,2019-04-01,April,Pedestrians,280227,16
Nogales,2019-04-01,April,Bus Passengers,18571,16
Nogales,2019-03-01,March,Rail Containers Empty,3021,16
Nogales,2019-03-01,March,Truck Containers Full,30509,16
Nogales,2019-03-01,March,Pedestrians,287660,16
Nogales,2019-03-01,March,Rail Containers Full,2887,16
Nogales,2019-03-01,March,Personal Vehicle Passengers,545915,16
Nogales,2019-03-01,March,Bus Passengers,17479,16
Nogales,2019-03-01,March,Truck Containers Empty,5928,16
Nogales,2019-03-01,March,Trucks,35398,16
Nogales,2019-03-01,March,Personal Vehicles,280675,16
Nogales,2019-02-01,February,Personal Vehicle Passengers,491112,16
Nogales,2019-02-01,February,Truck Containers Empty,5111,16
Nogales,2019-02-01,February,Personal Vehicles,256783,16
Nogales,2019-02-01,February,Truck Containers Full,26492,16
Nogales,2019-02-01,February,Pedestrians,219502,16
Nogales,2019-02-01,February,Rail Containers Full,2844,16
Nogales,2019-02-01,February,Trucks,30784,16
Nogales,2019-02-01,February,Rail Containers Empty,3523,16
Nogales,2019-02-01,February,Bus Passengers,12344,16
Nogales,2019-01-01,January,Truck Containers Full,29780,16
Nogales,2019-01-01,January,Personal Vehicles,290905,16
Nogales,2019-01-01,January,Bus Passengers,19005,16
Nogales,2019-01-01,January,Truck Containers Empty,5377,16
Nogales,2019-01-01,January,Pedestrians,257453,16
Nogales,2019-01-01,January,Rail Containers Full,2751,16
Nogales,2019-01-01,January,Trucks,34316,16
Nogales,2019-01-01,January,Personal Vehicle Passengers,601786,16
Nogales,2019-01-01,January,Rail Containers Empty,4095,16
Nogales,2018-12-01,December,Truck Containers Full,23934,16
Nogales,2018-12-01,December,Truck Containers Empty,5176,16
Nogales,2018-12-01,December,Rail Containers Empty,3460,16
Nogales,2018-12-01,December,Personal Vehicle Passengers,647539,16
Nogales,2018-12-01,December,Personal Vehicles,307889,16
Nogales,2018-12-01,December,Trucks,28352,16
Nogales,2018-12-01,December,Rail Containers Full,2487,16
Nogales,2018-12-01,December,Pedestrians,295702,16
Nogales,2018-12-01,December,Bus Passengers,14447,16
Nogales,2018-11-01,November,Bus Passengers,15579,16
Nogales,2018-11-01,November,Rail Containers Empty,3707,16
Nogales,2018-11-01,November,Truck Containers Full,22307,16
Nogales,2018-11-01,November,Pedestrians,273033,16
Nogales,2018-11-01,November,Trucks,26777,16
Nogales,2018-11-01,November,Truck Containers Empty,5125,16
Nogales,2018-11-01,November,Personal Vehicle Passengers,573495,16
Nogales,2018-11-01,November,Personal Vehicles,289059,16
Nogales,2018-11-01,November,Rail Containers Full,2788,16
Nogales,2018-10-01,October,Rail Containers Full,2623,16
Nogales,2018-10-01,October,Personal Vehicles,295109,16
Nogales,2018-10-01,October,Pedestrians,283629,16
Nogales,2018-10-01,October,Truck Containers Empty,5119,16
Nogales,2018-10-01,October,Truck Containers Full,20095,16
Nogales,2018-10-01,October,Rail Containers Empty,3877,16
Nogales,2018-10-01,October,Personal Vehicle Passengers,560894,16
Nogales,2018-10-01,October,Bus Passengers,12752,16
Nogales,2018-10-01,October,Trucks,24608,16
Nogales,2018-09-01,September,Personal Vehicles,297346,16
Nogales,2018-09-01,September,Rail Containers Full,2510,16
Nogales,2018-09-01,September,Pedestrians,260533,16
Nogales,2018-09-01,September,Truck Containers Full,12290,16
Nogales,2018-09-01,September,Bus Passengers,12706,16
Nogales,2018-09-01,September,Truck Containers Empty,4427,16
Nogales,2018-09-01,September,Trucks,16308,16
Nogales,2018-09-01,September,Rail Containers Empty,3518,16
Nogales,2018-09-01,September,Personal Vehicle Passengers,574634,16
Nogales,2018-08-01,August,Personal Vehicles,309156,16
Nogales,2018-08-01,August,Trucks,17362,16
Nogales,2018-08-01,August,Rail Containers Full,1967,16
Nogales,2018-08-01,August,Truck Containers Empty,4722,16
Nogales,2018-08-01,August,Rail Containers Empty,3097,16
Nogales,2018-08-01,August,Pedestrians,291218,16
Nogales,2018-08-01,August,Personal Vehicle Passengers,611277,16
Nogales,2018-08-01,August,Truck Containers Full,13124,16
Nogales,2018-08-01,August,Bus Passengers,17822,16
Nogales,2018-07-01,July,Personal Vehicle Passengers,631676,16
Nogales,2018-07-01,July,Trucks,16700,16
Nogales,2018-07-01,July,Personal Vehicles,294969,16
Nogales,2018-07-01,July,Bus Passengers,24887,16
Nogales,2018-07-01,July,Truck Containers Full,12551,16
Nogales,2018-07-01,July,Truck Containers Empty,4723,16
Nogales,2018-07-01,July,Rail Containers Empty,2949,16
Nogales,2018-07-01,July,Rail Containers Full,1701,16
Nogales,2018-07-01,July,Pedestrians,334329,16
Nogales,2018-06-01,June,Truck Containers Empty,4626,16
Nogales,2018-06-01,June,Bus Passengers,15923,16
Nogales,2018-06-01,June,Personal Vehicles,291548,16
Nogales,2018-06-01,June,Rail Containers Full,2605,16
Nogales,2018-06-01,June,Trucks,27043,16
Nogales,2018-06-01,June,Truck Containers Full,23061,16
Nogales,2018-06-01,June,Pedestrians,269698,16
Nogales,2018-06-01,June,Personal Vehicle Passengers,566332,16
Nogales,2018-06-01,June,Rail Containers Empty,3144,16
Nogales,2018-05-01,May,Personal Vehicle Passengers,592545,16
Nogales,2018-05-01,May,Truck Containers Full,35271,16
Nogales,2018-05-01,May,Pedestrians,305094,16
Nogales,2018-05-01,May,Bus Passengers,16888,16
Nogales,2018-05-01,May,Personal Vehicles,308499,16
Nogales,2018-05-01,May,Rail Containers Empty,3587,16
Nogales,2018-05-01,May,Truck Containers Empty,5086,16
Nogales,2018-05-01,May,Rail Containers Full,2493,16
Nogales,2018-05-01,May,Trucks,39700,16
Nogales,2018-04-01,April,Personal Vehicle Passengers,583473,16
Nogales,2018-04-01,April,Truck Containers Full,32354,16
Nogales,2018-04-01,April,Personal Vehicles,298714,16
Nogales,2018-04-01,April,Rail Containers Full,1941,16
Nogales,2018-04-01,April,Truck Containers Empty,5253,16
Nogales,2018-04-01,April,Pedestrians,239417,16
Nogales,2018-04-01,April,Trucks,36856,16
Nogales,2018-04-01,April,Bus Passengers,15337,16
Nogales,2018-04-01,April,Rail Containers Empty,3514,16
Nogales,2018-03-01,March,Personal Vehicles,315321,16
Nogales,2018-03-01,March,Bus Passengers,17561,16
Nogales,2018-03-01,March,Trucks,36866,16
Nogales,2018-03-01,March,Personal Vehicle Passengers,627462,16
Nogales,2018-03-01,March,Rail Containers Empty,3748,16
Nogales,2018-03-01,March,Pedestrians,335638,16
Nogales,2018-03-01,March,Truck Containers Full,31999,16
Nogales,2018-03-01,March,Truck Containers Empty,5778,16
Nogales,2018-03-01,March,Rail Containers Full,2623,16
Nogales,2018-02-01,February,Pedestrians,252425,16
Nogales,2018-02-01,February,Truck Containers Empty,4943,16
Nogales,2018-02-01,February,Rail Containers Empty,2607,16
Nogales,2018-02-01,February,Personal Vehicle Passengers,532732,16
Nogales,2018-02-01,February,Personal Vehicles,278384,16
Nogales,2018-02-01,February,Truck Containers Full,27697,16
Nogales,2018-02-01,February,Trucks,31881,16
Nogales,2018-02-01,February,Bus Passengers,12214,16
Nogales,2018-02-01,February,Rail Containers Full,2603,16
Nogales,2018-01-01,January,Personal Vehicle Passengers,651541,16
Nogales,2018-01-01,January,Truck Containers Full,30213,16
Nogales,2018-01-01,January,Trucks,34726,16
Nogales,2018-01-01,January,Truck Containers Empty,5339,16
Nogales,2018-01-01,January,Rail Containers Empty,3312,16
Nogales,2018-01-01,January,Bus Passengers,18711,16
Nogales,2018-01-01,January,Pedestrians,282100,16
Nogales,2018-01-01,January,Personal Vehicles,317607,16
Nogales,2018-01-01,January,Rail Containers Full,2447,16
Otay Mesa,2020-02-01,February,Pedestrians,267170,17
Otay Mesa,2020-02-01,February,Personal Vehicle Passengers,737124,17
Otay Mesa,2020-02-01,February,Personal Vehicles,465008,17
